"OKV_SCHEMA","DL_NAAM","DL_ID","DL_RUN_ID","PROCES_NAAM","DL_FREQUENTIE_INFO","PROCES_STATUS","VERSCHIL","TYPE_DL_NAAM","AANTAL_RUNS_PER_BRON","AANTAL_RUNS_GOED","AANTAL_RUNS_FOUT","RUN_FOUT","START_TIJD","EIND_TIJD"
"OKV_RESAFASA_PO","rf.brutos",38,9953,"MasterBestandHarnasResafasa","dagelijks","Afgebroken",145,"bestand",586,542,44,3,25-12-2023 03:45_13,25-12-2023 06:10_37
"OKV_RESAFASA_PO","rf.brutos",38,9953,"ResafasaPlatBestandHarnas","dagelijks","Afgebroken",145,"bestand",586,542,44,3,25-12-2023 03:45_14,25-12-2023 06:10_32
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9952,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,25-12-2023 02:03_38,25-12-2023 02:03_38
"OKV_STORAGE_PO","storage.storagedagelijks",71,9949,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,25-12-2023 00:03_06,25-12-2023 00:03_06
"OKV_STORAGE_PO","storage.storagedagelijks",71,9947,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,24-12-2023 00:19_19,24-12-2023 00:19_19
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9946,"BronzoneHarnas","Dagelijks","Afgebroken",30,"datadump",394,370,24,4,23-12-2023 06:23_42,23-12-2023 06:54_09
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9946,"Laden Bronzone","Dagelijks","Afgebroken",12,"datadump",394,370,24,4,23-12-2023 06:41_53,23-12-2023 06:54_00
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9946,"MasterDatapumpHarnas","Dagelijks","Afgebroken",42,"datadump",394,370,24,4,23-12-2023 06:12_10,23-12-2023 06:54_16
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9946,"MasterSequenceDatapump","Dagelijks","Afgebroken",0,"datadump",394,370,24,4,23-12-2023 06:54_13,23-12-2023 06:54_13
"OKV_STORAGE_PO","storage.storagedagelijks",71,9936,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,23-12-2023 00:30_13,23-12-2023 00:30_13
"OKV_UPA_PO","upa.upadagelijks",53,9914,"ControlerenPakbon","dagelijks, alleen op werkdagen","Afgebroken",1,"bestand",507,476,31,3,22-12-2023 10:47_53,22-12-2023 10:48_39
"OKV_UPA_PO","upa.upadagelijks",53,9914,"MasterBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",4,"bestand",507,476,31,3,22-12-2023 10:45_47,22-12-2023 10:49_41
"OKV_UPA_PO","upa.upadagelijks",53,9914,"PlatBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",3,"bestand",507,476,31,3,22-12-2023 10:45_55,22-12-2023 10:49_20
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9909,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,22-12-2023 02:04_04,22-12-2023 02:04_04
"OKV_STORAGE_PO","storage.storagedagelijks",71,9907,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,22-12-2023 00:22_24,22-12-2023 00:22_24
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9884,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,21-12-2023 02:06_10,21-12-2023 02:06_10
"OKV_STORAGE_PO","storage.storagedagelijks",71,9880,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,21-12-2023 00:17_17,21-12-2023 00:17_17
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9859,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,20-12-2023 02:04_05,20-12-2023 02:04_05
"OKV_STORAGE_PO","storage.storagedagelijks",71,9857,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,20-12-2023 00:17_08,20-12-2023 00:17_08
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9832,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,19-12-2023 02:04_12,19-12-2023 02:04_12
"OKV_STORAGE_PO","storage.storagedagelijks",71,9823,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,19-12-2023 00:12_45,19-12-2023 00:12_45
"OKV_GCU_PO","gcu.gcuwekelijks",128,9783,"LadenBestand","wekelijks","Afgebroken",1,"bestand",1,0,1,4,18-12-2023 16:08_32,18-12-2023 16:09_28
"OKV_GCU_PO","gcu.gcuwekelijks",128,9783,"LadenBestanden","wekelijks","Afgebroken",1,"bestand",1,0,1,4,18-12-2023 16:08_26,18-12-2023 16:09_34
"OKV_GCU_PO","gcu.gcuwekelijks",128,9783,"MasterBestandHarnas","wekelijks","Afgebroken",3,"bestand",1,0,1,4,18-12-2023 16:06_42,18-12-2023 16:09_45
"OKV_GCU_PO","gcu.gcuwekelijks",128,9783,"PlatBestandHarnas","wekelijks","Afgebroken",3,"bestand",1,0,1,4,18-12-2023 16:06_43,18-12-2023 16:09_40
"OKV_UZS_PO","uzs.uzswekelijks",109,9782,"BronzoneHarnas","Wekelijks","Afgebroken",270,"datadump",12,7,5,5,18-12-2023 18:01_06,18-12-2023 22:31_06
"OKV_UZS_PO","uzs.uzswekelijks",109,9782,"Laden technische staging tabel","Wekelijks","Afgebroken",124,"datadump",12,7,5,5,18-12-2023 20:26_56,18-12-2023 22:30_38
"OKV_UZS_PO","uzs.uzswekelijks",109,9782,"LadenBronzone","Wekelijks","Afgebroken",124,"datadump",12,7,5,5,18-12-2023 20:26_37,18-12-2023 22:30_45
"OKV_UZS_PO","uzs.uzswekelijks",109,9782,"MasterDatapumpHarnas","Wekelijks","Afgebroken",431,"datadump",12,7,5,5,18-12-2023 15:20_12,18-12-2023 22:31_13
"OKV_UZS_PO","uzs.uzswekelijks",109,9782,"MasterSequenceDatapump","Wekelijks","Afgebroken",0,"datadump",12,7,5,5,18-12-2023 22:31_12,18-12-2023 22:31_12
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9768,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,18-12-2023 02:10_04,18-12-2023 02:10_04
"OKV_STORAGE_PO","storage.storagedagelijks",71,9766,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,18-12-2023 00:03_17,18-12-2023 00:03_17
"OKV_UZS_PO","uzs.uzswekelijks",109,9764,"BronzoneHarnas","Wekelijks","Afgebroken",558,"datadump",12,7,5,4,18-12-2023 00:11_28,18-12-2023 09:29_12
"OKV_UZS_PO","uzs.uzswekelijks",109,9764,"LadenBronzone","Wekelijks","Afgebroken",426,"datadump",12,7,5,4,18-12-2023 02:23_17,18-12-2023 09:28_50
"OKV_UZS_PO","uzs.uzswekelijks",109,9764,"MasterDatapumpHarnas","Wekelijks","Afgebroken",817,"datadump",12,7,5,4,17-12-2023 19:52_22,18-12-2023 09:29_20
"OKV_UZS_PO","uzs.uzswekelijks",109,9764,"MasterSequenceDatapump","Wekelijks","Afgebroken",0,"datadump",12,7,5,4,18-12-2023 09:29_16,18-12-2023 09:29_16
"OKV_STORAGE_PO","storage.storagedagelijks",71,9753,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,17-12-2023 00:03_16,17-12-2023 00:03_16
"OKV_STORAGE_PO","storage.storagedagelijks",71,9743,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,16-12-2023 00:06_16,16-12-2023 00:06_16
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9703,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,15-12-2023 02:03_27,15-12-2023 02:03_27
"OKV_STORAGE_PO","storage.storagedagelijks",71,9702,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,15-12-2023 00:03_02,15-12-2023 00:03_02
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9679,"DatapumpHarnas","Dagelijks","Afgebroken",30,"datadump",394,370,24,4,14-12-2023 09:29_52,14-12-2023 09:59_45
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9679,"Importeerdatapump","Dagelijks","Afgebroken",1,"datadump",394,370,24,4,14-12-2023 09:58_48,14-12-2023 09:59_40
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9679,"MasterDatapumpHarnas","Dagelijks","Afgebroken",30,"datadump",394,370,24,4,14-12-2023 09:29_50,14-12-2023 09:59_50
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9679,"MasterSequenceDatapump","Dagelijks","Afgebroken",0,"datadump",394,370,24,4,14-12-2023 09:59_49,14-12-2023 09:59_49
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9674,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,14-12-2023 02:03_24,14-12-2023 02:03_24
"OKV_STORAGE_PO","storage.storagedagelijks",71,9661,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,14-12-2023 00:03_02,14-12-2023 00:03_02
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9648,"Controleerparfileenlogfile","Dagelijks","Afgebroken",0,"datadump",394,370,24,4,13-12-2023 09:25_21,13-12-2023 09:25_36
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9648,"DatapumpHarnas","Dagelijks","Afgebroken",2,"datadump",394,370,24,4,13-12-2023 09:23_53,13-12-2023 09:25_52
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9648,"MasterDatapumpHarnas","Dagelijks","Afgebroken",2,"datadump",394,370,24,4,13-12-2023 09:23_50,13-12-2023 09:26_02
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9648,"MasterSequenceDatapump","Dagelijks","Afgebroken",0,"datadump",394,370,24,4,13-12-2023 09:25_59,13-12-2023 09:25_59
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9644,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,13-12-2023 02:05_35,13-12-2023 02:05_35
"OKV_STORAGE_PO","storage.storagedagelijks",71,9643,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,13-12-2023 00:09_14,13-12-2023 00:09_14
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9638,"BronzoneHarnas","Dagelijks","Afgebroken",54,"datadump",394,370,24,5,12-12-2023 15:31_02,12-12-2023 16:24_59
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9638,"Laden Bronzone","Dagelijks","Afgebroken",21,"datadump",394,370,24,5,12-12-2023 16:03_35,12-12-2023 16:24_49
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9638,"Laden Delta tabel","Dagelijks","Afgebroken",20,"datadump",394,370,24,5,12-12-2023 16:04_20,12-12-2023 16:24_46
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9638,"MasterDatapumpHarnas","Dagelijks","Afgebroken",77,"datadump",394,370,24,5,12-12-2023 15:08_36,12-12-2023 16:25_11
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9638,"MasterSequenceDatapump","Dagelijks","Afgebroken",0,"datadump",394,370,24,5,12-12-2023 16:25_07,12-12-2023 16:25_07
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9637,"DatapumpHarnas","Dagelijks","Afgebroken",3,"datadump",394,370,24,4,12-12-2023 14:47_24,12-12-2023 14:50_07
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9637,"Importeerdatapump","Dagelijks","Afgebroken",1,"datadump",394,370,24,4,12-12-2023 14:49_04,12-12-2023 14:49_56
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9637,"MasterDatapumpHarnas","Dagelijks","Afgebroken",3,"datadump",394,370,24,4,12-12-2023 14:47_20,12-12-2023 14:50_16
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9637,"MasterSequenceDatapump","Dagelijks","Afgebroken",0,"datadump",394,370,24,4,12-12-2023 14:50_13,12-12-2023 14:50_13
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9636,"DatapumpHarnas","Dagelijks","Afgebroken",3,"datadump",394,370,24,4,12-12-2023 13:07_26,12-12-2023 13:10_11
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9636,"Importeerdatapump","Dagelijks","Afgebroken",1,"datadump",394,370,24,4,12-12-2023 13:09_05,12-12-2023 13:10_01
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9636,"MasterDatapumpHarnas","Dagelijks","Afgebroken",3,"datadump",394,370,24,4,12-12-2023 13:07_23,12-12-2023 13:10_21
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9636,"MasterSequenceDatapump","Dagelijks","Afgebroken",0,"datadump",394,370,24,4,12-12-2023 13:10_18,12-12-2023 13:10_18
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,9634,"ControlerenPakbon","dagelijks","Afgebroken",0,"bestand",772,737,35,3,12-12-2023 10:10_36,12-12-2023 10:11_06
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,9634,"MasterBestandHarnas","dagelijks","Afgebroken",2,"bestand",772,737,35,3,12-12-2023 10:09_48,12-12-2023 10:11_48
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,9634,"PlatBestandHarnas","dagelijks","Afgebroken",2,"bestand",772,737,35,3,12-12-2023 10:09_51,12-12-2023 10:11_23
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9633,"Controleerparfileenlogfile","Dagelijks","Afgebroken",0,"datadump",394,370,24,4,12-12-2023 09:25_18,12-12-2023 09:25_31
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9633,"DatapumpHarnas","Dagelijks","Afgebroken",2,"datadump",394,370,24,4,12-12-2023 09:23_54,12-12-2023 09:25_46
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9633,"MasterDatapumpHarnas","Dagelijks","Afgebroken",2,"datadump",394,370,24,4,12-12-2023 09:23_51,12-12-2023 09:26_11
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9633,"MasterSequenceDatapump","Dagelijks","Afgebroken",0,"datadump",394,370,24,4,12-12-2023 09:25_52,12-12-2023 09:25_52
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9625,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,12-12-2023 02:06_25,12-12-2023 02:06_25
"OKV_STORAGE_PO","storage.storagedagelijks",71,9620,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,12-12-2023 00:07_38,12-12-2023 00:07_38
"OKV_UZS_PO","uzs.uzswekelijks",109,9615,"DatapumpHarnas","Wekelijks","Afgebroken",285,"datadump",12,7,5,4,11-12-2023 19:36_49,12-12-2023 00:22_08
"OKV_UZS_PO","uzs.uzswekelijks",109,9615,"Importeerdatapump","Wekelijks","Afgebroken",271,"datadump",12,7,5,4,11-12-2023 19:51_14,12-12-2023 00:21_49
"OKV_UZS_PO","uzs.uzswekelijks",109,9615,"MasterDatapumpHarnas","Wekelijks","Afgebroken",286,"datadump",12,7,5,4,11-12-2023 19:36_46,12-12-2023 00:22_27
"OKV_UZS_PO","uzs.uzswekelijks",109,9615,"MasterSequenceDatapump","Wekelijks","Afgebroken",0,"datadump",12,7,5,4,12-12-2023 00:22_20,12-12-2023 00:22_20
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9608,"Controleerparfileenlogfile","Dagelijks","Afgebroken",1,"datadump",394,370,24,4,11-12-2023 16:53_52,11-12-2023 16:54_44
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9608,"DatapumpHarnas","Dagelijks","Afgebroken",7,"datadump",394,370,24,4,11-12-2023 16:49_34,11-12-2023 16:56_26
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9608,"MasterDatapumpHarnas","Dagelijks","Afgebroken",8,"datadump",394,370,24,4,11-12-2023 16:49_22,11-12-2023 16:57_14
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9608,"MasterSequenceDatapump","Dagelijks","Afgebroken",0,"datadump",394,370,24,4,11-12-2023 16:56_54,11-12-2023 16:56_54
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9607,"Controleerparfileenlogfile","Dagelijks","Afgebroken",0,"datadump",394,370,24,4,11-12-2023 16:42_27,11-12-2023 16:42_41
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9607,"DatapumpHarnas","Dagelijks","Afgebroken",2,"datadump",394,370,24,4,11-12-2023 16:41_03,11-12-2023 16:42_56
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9607,"MasterDatapumpHarnas","Dagelijks","Afgebroken",2,"datadump",394,370,24,4,11-12-2023 16:40_59,11-12-2023 16:43_08
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9607,"MasterSequenceDatapump","Dagelijks","Afgebroken",0,"datadump",394,370,24,4,11-12-2023 16:43_04,11-12-2023 16:43_04
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9604,"Controleerparfileenlogfile","Dagelijks","Afgebroken",0,"datadump",394,370,24,4,11-12-2023 14:32_02,11-12-2023 14:32_25
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9604,"DatapumpHarnas","Dagelijks","Afgebroken",4,"datadump",394,370,24,4,11-12-2023 14:29_15,11-12-2023 14:32_50
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9604,"MasterDatapumpHarnas","Dagelijks","Afgebroken",4,"datadump",394,370,24,4,11-12-2023 14:28_51,11-12-2023 14:33_13
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9604,"MasterSequenceDatapump","Dagelijks","Afgebroken",0,"datadump",394,370,24,4,11-12-2023 14:33_08,11-12-2023 14:33_08
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9602,"Controleerparfileenlogfile","Dagelijks","Afgebroken",0,"datadump",394,370,24,4,11-12-2023 12:59_11,11-12-2023 12:59_26
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9602,"DatapumpHarnas","Dagelijks","Afgebroken",2,"datadump",394,370,24,4,11-12-2023 12:57_35,11-12-2023 12:59_42
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9602,"MasterDatapumpHarnas","Dagelijks","Afgebroken",2,"datadump",394,370,24,4,11-12-2023 12:57_32,11-12-2023 12:59_52
"OKV_FLEKS_PO","fleks.fleksdagelijks",111,9602,"MasterSequenceDatapump","Dagelijks","Afgebroken",0,"datadump",394,370,24,4,11-12-2023 12:59_49,11-12-2023 12:59_49
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9597,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,11-12-2023 02:04_57,11-12-2023 02:04_57
"OKV_STORAGE_PO","storage.storagedagelijks",71,9595,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-12-2023 00:06_34,11-12-2023 00:06_34
"OKV_STORAGE_PO","storage.storagedagelijks",71,9568,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,10-12-2023 00:06_28,10-12-2023 00:06_28
"OKV_STORAGE_PO","storage.storagedagelijks",71,9531,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,09-12-2023 00:10_04,09-12-2023 00:10_04
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9481,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,08-12-2023 02:05_58,08-12-2023 02:05_58
"OKV_STORAGE_PO","storage.storagedagelijks",71,9480,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,08-12-2023 00:05_06,08-12-2023 00:05_06
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,9469,"BronzoneHarnas","dagelijks","Afgebroken",7,"bestand",772,737,35,3,07-12-2023 02:08_36,07-12-2023 02:15_12
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,9469,"LadenBronzone","dagelijks","Afgebroken",3,"bestand",772,737,35,3,07-12-2023 02:11_37,07-12-2023 02:14_48
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,9469,"MasterBestandHarnas","dagelijks","Afgebroken",15,"bestand",772,737,35,3,07-12-2023 02:00_24,07-12-2023 02:15_21
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9468,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,07-12-2023 02:09_05,07-12-2023 02:09_05
"OKV_STORAGE_PO","storage.storagedagelijks",71,9466,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,07-12-2023 00:05_15,07-12-2023 00:05_15
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9456,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,06-12-2023 02:05_47,06-12-2023 02:05_47
"OKV_STORAGE_PO","storage.storagedagelijks",71,9455,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,06-12-2023 00:05_44,06-12-2023 00:05_44
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9445,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,05-12-2023 02:05_43,05-12-2023 02:05_43
"OKV_STORAGE_PO","storage.storagedagelijks",71,9443,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,05-12-2023 00:05_29,05-12-2023 00:05_29
"OKV_EXCASSO_PO","excasso.excassowekelijks",135,9439,"BronzoneHarnas","wekelijks","Afgebroken",85,"datadump",21,17,4,5,04-12-2023 17:44_27,04-12-2023 19:09_48
"OKV_EXCASSO_PO","excasso.excassowekelijks",135,9439,"Laden delta tabel","wekelijks","Afgebroken",5,"datadump",21,17,4,5,04-12-2023 19:04_24,04-12-2023 19:09_30
"OKV_EXCASSO_PO","excasso.excassowekelijks",135,9439,"LadenBronzone","wekelijks","Afgebroken",43,"datadump",21,17,4,5,04-12-2023 18:26_33,04-12-2023 19:09_23
"OKV_EXCASSO_PO","excasso.excassowekelijks",135,9439,"MasterDatapumpHarnas","wekelijks","Afgebroken",103,"datadump",21,17,4,5,04-12-2023 17:26_29,04-12-2023 19:09_57
"OKV_EXCASSO_PO","excasso.excassowekelijks",135,9439,"MasterSequenceDatapump","wekelijks","Afgebroken",0,"datadump",21,17,4,5,04-12-2023 19:09_54,04-12-2023 19:09_54
"OKV_RESAFASA_PO","rf.brutos",38,9437,"DetecteerResafasaPakbon","dagelijks","Afgebroken",145,"bestand",586,542,44,3,04-12-2023 17:21_35,04-12-2023 19:46_50
"OKV_RESAFASA_PO","rf.brutos",38,9437,"MasterBestandHarnasResafasa","dagelijks","Afgebroken",146,"bestand",586,542,44,3,04-12-2023 17:21_27,04-12-2023 19:47_08
"OKV_RESAFASA_PO","rf.brutos",38,9437,"ResafasaPlatBestandHarnas","dagelijks","Afgebroken",145,"bestand",586,542,44,3,04-12-2023 17:21_31,04-12-2023 19:46_59
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9429,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,04-12-2023 02:05_37,04-12-2023 02:05_37
"OKV_STORAGE_PO","storage.storagedagelijks",71,9427,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,04-12-2023 00:07_11,04-12-2023 00:07_11
"OKV_STORAGE_PO","storage.storagedagelijks",71,9404,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,03-12-2023 00:06_41,03-12-2023 00:06_41
"OKV_STORAGE_PO","storage.storagedagelijks",71,9398,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,02-12-2023 00:05_43,02-12-2023 00:05_43
"OKV_SMF_PO","smf.smfdagelijks",118,9389,"BronzoneHarnas","werkweekdagen","Afgebroken",13,"datadump",70,68,2,4,01-12-2023 11:08_58,01-12-2023 11:22_13
"OKV_SMF_PO","smf.smfdagelijks",118,9389,"Inirt Bronzone","werkweekdagen","Afgebroken",8,"datadump",70,68,2,4,01-12-2023 11:13_51,01-12-2023 11:22_04
"OKV_SMF_PO","smf.smfdagelijks",118,9389,"MasterDatapumpHarnas","werkweekdagen","Afgebroken",22,"datadump",70,68,2,4,01-12-2023 11:00_30,01-12-2023 11:22_23
"OKV_SMF_PO","smf.smfdagelijks",118,9389,"MasterSequenceDatapump","werkweekdagen","Afgebroken",0,"datadump",70,68,2,4,01-12-2023 11:22_20,01-12-2023 11:22_20
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9383,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,01-12-2023 02:06_35,01-12-2023 02:06_35
"OKV_STORAGE_PO","storage.storagedagelijks",71,9382,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,01-12-2023 00:05_37,01-12-2023 00:05_37
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9377,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,30-11-2023 02:06_28,30-11-2023 02:06_28
"OKV_STORAGE_PO","storage.storagedagelijks",71,9376,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,30-11-2023 00:08_26,30-11-2023 00:08_26
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9373,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,29-11-2023 02:08_25,29-11-2023 02:08_25
"OKV_STORAGE_PO","storage.storagedagelijks",71,9371,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,29-11-2023 00:07_04,29-11-2023 00:07_04
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9353,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,28-11-2023 02:06_08,28-11-2023 02:06_08
"OKV_STORAGE_PO","storage.storagedagelijks",71,9351,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,28-11-2023 00:05_53,28-11-2023 00:05_53
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9340,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,27-11-2023 02:06_08,27-11-2023 02:06_08
"OKV_STORAGE_PO","storage.storagedagelijks",71,9338,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,27-11-2023 00:05_37,27-11-2023 00:05_37
"OKV_STORAGE_PO","storage.storagedagelijks",71,9323,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,26-11-2023 00:07_55,26-11-2023 00:07_55
"OKV_STORAGE_PO","storage.storagedagelijks",71,9308,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,25-11-2023 00:24_09,25-11-2023 00:24_09
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,9293,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,24-11-2023 02:05_22,24-11-2023 02:05_22
"OKV_STORAGE_PO","storage.storagedagelijks",71,9290,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,24-11-2023 00:05_53,24-11-2023 00:05_53
