"OKV_SCHEMA,""DL_NAAM"",""DL_FREQUENTIE_INFO"",""TYPE_DL_NAAM"",""AANTAL_RUNS_PER_BRON"",""AANTAL_RUNS_GOED"",""AANTAL_RUNS_FOUT"",""DL_RUN_ID"",""RUN_FOUT"",""DL_ID"",""PROCES_NAAM"",""PROCES_STATUS"",""START_TIJD"",""EIND_TIJD"",""VERSCHIL"""
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""GenereerStagingTabel"",""Klaar"",04-01-2024 02:02_24,04-01-2024 02:02_36,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""GenereerStagingTabellen"",""Klaar"",04-01-2024 02:02_22,04-01-2024 02:02_41,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""InitialiserenBronzone"",""Klaar"",04-01-2024 02:03_51,04-01-2024 02:04_46,1"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""InlezenPakbon"",""Klaar"",04-01-2024 02:01_34,04-01-2024 02:01_48,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""Laden delta tabel"",""Klaar"",04-01-2024 02:05_27,04-01-2024 02:05_33,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""Laden technische HUB staging tabel"",""Klaar"",04-01-2024 02:05_01,04-01-2024 02:05_18,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""Laden technische staging tabel"",""Klaar"",04-01-2024 02:04_57,04-01-2024 02:05_15,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""LadenBestand"",""Klaar"",04-01-2024 02:02_51,04-01-2024 02:02_56,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""LadenBestanden"",""Klaar"",04-01-2024 02:02_43,04-01-2024 02:02_59,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""LadenBronzone"",""Klaar"",04-01-2024 02:04_48,04-01-2024 02:05_51,1"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""Maskeering"",""Afgebroken"",04-01-2024 02:03_43,04-01-2024 02:03_43,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""MasterBestandHarnas"",""Klaar"",04-01-2024 02:00_14,04-01-2024 02:06_05,6"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""PlatBestandHarnas"",""Klaar"",04-01-2024 02:00_16,04-01-2024 02:03_34,3"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""VerplaatsenBestandenNaarArchiefFolder"",""Klaar"",04-01-2024 02:03_30,04-01-2024 02:03_32,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""VerplaatsenBestandenNaarVerwerkingsFolder"",""Klaar"",04-01-2024 02:01_31,04-01-2024 02:01_32,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10058,1,68,""VerwijderParamBestanden"",""Klaar"",04-01-2024 02:05_55,04-01-2024 02:05_57,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""BronzoneHarnas"",""Klaar"",04-01-2024 02:02_32,04-01-2024 02:05_34,3"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""BronzonePreProces"",""Klaar"",04-01-2024 02:02_50,04-01-2024 02:03_04,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""ControlerenPakbon"",""Klaar"",04-01-2024 02:00_49,04-01-2024 02:01_06,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""ControlerenStaging"",""Klaar"",04-01-2024 02:02_10,04-01-2024 02:02_24,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""Creatie delta tabel"",""Klaar"",04-01-2024 02:03_29,04-01-2024 02:03_34,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""Creatie technische staging tabellen"",""Klaar"",04-01-2024 02:03_12,04-01-2024 02:03_27,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""DetecteerPakbon"",""Klaar"",04-01-2024 02:00_18,04-01-2024 02:00_29,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""GenereerSchemaFile"",""Klaar"",04-01-2024 02:01_13,04-01-2024 02:01_22,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""GenereerSchemaFiles"",""Klaar"",04-01-2024 02:01_09,04-01-2024 02:01_23,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""GenereerStagingSynonyms"",""Klaar"",04-01-2024 02:02_03,04-01-2024 02:02_09,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""GenereerStagingTabel"",""Klaar"",04-01-2024 02:01_28,04-01-2024 02:01_39,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""GenereerStagingTabellen"",""Klaar"",04-01-2024 02:01_25,04-01-2024 02:01_43,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""InitialiserenBronzone"",""Klaar"",04-01-2024 02:03_06,04-01-2024 02:03_48,1"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""InlezenPakbon"",""Klaar"",04-01-2024 02:00_34,04-01-2024 02:00_47,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""Laden delta tabel"",""Klaar"",04-01-2024 02:04_42,04-01-2024 02:05_14,1"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""Laden technische HUB staging tabel"",""Klaar"",04-01-2024 02:04_02,04-01-2024 02:04_24,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""Laden technische staging tabel"",""Klaar"",04-01-2024 02:03_59,04-01-2024 02:04_32,1"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""LadenBestand"",""Klaar"",04-01-2024 02:01_52,04-01-2024 02:01_57,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""LadenBestanden"",""Klaar"",04-01-2024 02:01_45,04-01-2024 02:02_00,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""LadenBronzone"",""Klaar"",04-01-2024 02:03_50,04-01-2024 02:05_33,2"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""MaskeringsDataVullen"",""Klaar"",04-01-2024 02:02_34,04-01-2024 02:02_48,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""MasterBestandHarnas"",""Klaar"",04-01-2024 02:00_14,04-01-2024 02:05_49,6"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""PeercodeControle"",""Klaar"",04-01-2024 02:02_54,04-01-2024 02:02_58,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""PeercodeRowLevelMasking"",""Klaar"",04-01-2024 02:02_52,04-01-2024 02:03_03,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""PlatBestandHarnas"",""Klaar"",04-01-2024 02:00_16,04-01-2024 02:02_30,2"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""VerplaatsenBestandenNaarArchiefFolder"",""Klaar"",04-01-2024 02:02_25,04-01-2024 02:02_28,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""VerplaatsenBestandenNaarVerwerkingsFolder"",""Klaar"",04-01-2024 02:00_30,04-01-2024 02:00_32,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10057,0,9,""VerwijderParamBestanden"",""Klaar"",04-01-2024 02:05_36,04-01-2024 02:05_38,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""BronzoneHarnas"",""Klaar"",04-01-2024 00:04_30,04-01-2024 00:06_13,2"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""BronzonePreProces"",""Klaar"",04-01-2024 00:04_36,04-01-2024 00:04_39,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""ControlerenPakbon"",""Klaar"",04-01-2024 00:03_10,04-01-2024 00:03_20,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""ControlerenStaging"",""Klaar"",04-01-2024 00:04_11,04-01-2024 00:04_23,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""Creatie delta tabel"",""Klaar"",04-01-2024 00:05_00,04-01-2024 00:05_04,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""Creatie technische staging tabellen"",""Klaar"",04-01-2024 00:04_46,04-01-2024 00:04_58,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""DetecteerPakbon"",""Klaar"",04-01-2024 00:01_18,04-01-2024 00:01_31,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""GenereerSchemaFile"",""Klaar"",04-01-2024 00:03_28,04-01-2024 00:03_31,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""GenereerSchemaFiles"",""Klaar"",04-01-2024 00:03_24,04-01-2024 00:03_33,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""GenereerStagingSynonyms"",""Klaar"",04-01-2024 00:04_05,04-01-2024 00:04_09,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""GenereerStagingTabel"",""Klaar"",04-01-2024 00:03_37,04-01-2024 00:03_43,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""GenereerStagingTabellen"",""Klaar"",04-01-2024 00:03_34,04-01-2024 00:03_47,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""InitialiserenBronzone"",""Klaar"",04-01-2024 00:04_41,04-01-2024 00:05_19,1"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""InlezenPakbon"",""Klaar"",04-01-2024 00:01_36,04-01-2024 00:03_08,2"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""Laden delta tabel"",""Klaar"",04-01-2024 00:05_47,04-01-2024 00:05_52,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""Laden technische HUB staging tabel"",""Klaar"",04-01-2024 00:05_31,04-01-2024 00:05_39,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""Laden technische staging tabel"",""Klaar"",04-01-2024 00:05_29,04-01-2024 00:05_38,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""LadenBestand"",""Klaar"",04-01-2024 00:03_56,04-01-2024 00:04_01,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""LadenBestanden"",""Klaar"",04-01-2024 00:03_49,04-01-2024 00:04_03,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""LadenBronzone"",""Klaar"",04-01-2024 00:05_20,04-01-2024 00:06_11,1"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""Maskeering"",""Afgebroken"",04-01-2024 00:04_34,04-01-2024 00:04_34,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""MasterBestandHarnas"",""Klaar"",04-01-2024 00:01_13,04-01-2024 00:06_24,5"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""PlatBestandHarnas"",""Klaar"",04-01-2024 00:01_15,04-01-2024 00:04_28,3"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""VerplaatsenBestandenNaarArchiefFolder"",""Klaar"",04-01-2024 00:04_24,04-01-2024 00:04_26,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""VerplaatsenBestandenNaarVerwerkingsFolder"",""Klaar"",04-01-2024 00:01_32,04-01-2024 00:01_34,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10056,1,71,""VerwijderParamBestanden"",""Klaar"",04-01-2024 00:06_14,04-01-2024 00:06_16,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""BronzoneHarnas"",""Klaar"",03-01-2024 22:11_21,03-01-2024 22:17_14,6"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""BronzonePreProces"",""Klaar"",03-01-2024 22:12_13,03-01-2024 22:12_16,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""ControlerenResafasaPakbon"",""Klaar"",03-01-2024 22:09_33,03-01-2024 22:09_40,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""ControlerenStagingResafasa"",""Klaar"",03-01-2024 22:10_50,03-01-2024 22:11_05,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""Creatie delta tabel"",""Klaar"",03-01-2024 22:12_37,03-01-2024 22:12_41,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""Creatie technische staging tabellen"",""Klaar"",03-01-2024 22:12_23,03-01-2024 22:12_35,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""DetecteerResafasaPakbon"",""Klaar"",03-01-2024 21:00_14,03-01-2024 22:09_22,69"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""GenereerSchemaFile"",""Klaar"",03-01-2024 22:09_48,03-01-2024 22:09_52,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""GenereerSchemaFiles"",""Klaar"",03-01-2024 22:09_44,03-01-2024 22:09_53,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""GenereerStagingSynonyms"",""Klaar"",03-01-2024 22:11_07,03-01-2024 22:11_11,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""GenereerStagingTabel"",""Klaar"",03-01-2024 22:09_57,03-01-2024 22:10_03,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""GenereerStagingTabellen"",""Klaar"",03-01-2024 22:09_55,03-01-2024 22:10_17,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""InitialiserenBronzone"",""Klaar"",03-01-2024 22:12_17,03-01-2024 22:12_53,1"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""InlezenResafasaPakbon"",""Klaar"",03-01-2024 22:09_27,03-01-2024 22:09_31,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""Laden delta tabel"",""Klaar"",03-01-2024 22:14_46,03-01-2024 22:16_45,2"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""Laden technische HUB staging tabel"",""Klaar"",03-01-2024 22:13_07,03-01-2024 22:13_19,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""Laden technische staging tabel"",""Klaar"",03-01-2024 22:13_04,03-01-2024 22:14_08,1"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""LadenBestand"",""Klaar"",03-01-2024 22:10_23,03-01-2024 22:10_47,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""LadenBronzone"",""Klaar"",03-01-2024 22:12_55,03-01-2024 22:17_12,4"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""LadenResafasaSingleRecord"",""Klaar"",03-01-2024 22:10_18,03-01-2024 22:10_49,1"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""MaskeringsDataVullen"",""Klaar"",03-01-2024 22:11_23,03-01-2024 22:12_11,1"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""MasterBestandHarnasResafasa"",""Klaar"",03-01-2024 21:00_10,03-01-2024 22:17_25,77"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""PlatBestandHarnas"",""Klaar"",03-01-2024 22:11_19,03-01-2024 22:11_19,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""VerplaatsenBestandenNaarArchiefFolder"",""Klaar"",03-01-2024 22:11_13,03-01-2024 22:11_17,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""VerplaatsenBestandenNaarVerwerkingsFolder"",""Klaar"",03-01-2024 22:09_24,03-01-2024 22:09_25,0"
"OKV_RESAFASA_PO,""rf.actie"",""dagelijks"",""bestand"",14,14,0,10055,0,137,""VerwijderParamBestanden"",""Klaar"",03-01-2024 22:17_15,03-01-2024 22:17_17,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""BronzoneHarnas"",""Klaar"",03-01-2024 17:02_00,03-01-2024 17:03_50,2"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""BronzonePreProces"",""Klaar"",03-01-2024 17:02_22,03-01-2024 17:02_25,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""ControlerenPakbon"",""Klaar"",03-01-2024 17:00_47,03-01-2024 17:00_57,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""ControlerenStaging"",""Klaar"",03-01-2024 17:01_44,03-01-2024 17:01_52,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""Creatie delta tabel"",""Klaar"",03-01-2024 17:02_45,03-01-2024 17:02_49,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""Creatie technische staging tabellen"",""Klaar"",03-01-2024 17:02_33,03-01-2024 17:02_43,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""DetecteerPakbon"",""Klaar"",03-01-2024 17:00_17,03-01-2024 17:00_27,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""GenereerSchemaFile"",""Klaar"",03-01-2024 17:01_05,03-01-2024 17:01_08,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""GenereerSchemaFiles"",""Klaar"",03-01-2024 17:01_01,03-01-2024 17:01_09,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""GenereerStagingSynonyms"",""Klaar"",03-01-2024 17:01_38,03-01-2024 17:01_42,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""GenereerStagingTabel"",""Klaar"",03-01-2024 17:01_14,03-01-2024 17:01_19,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""GenereerStagingTabellen"",""Klaar"",03-01-2024 17:01_11,03-01-2024 17:01_23,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""InitialiserenBronzone"",""Klaar"",03-01-2024 17:02_27,03-01-2024 17:03_02,1"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""InlezenPakbon"",""Klaar"",03-01-2024 17:00_32,03-01-2024 17:00_45,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""Laden delta tabel"",""Klaar"",03-01-2024 17:03_29,03-01-2024 17:03_33,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""Laden technische HUB staging tabel"",""Klaar"",03-01-2024 17:03_14,03-01-2024 17:03_22,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""Laden technische staging tabel"",""Klaar"",03-01-2024 17:03_11,03-01-2024 17:03_20,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""LadenBestand"",""Klaar"",03-01-2024 17:01_30,03-01-2024 17:01_35,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""LadenBestanden"",""Klaar"",03-01-2024 17:01_25,03-01-2024 17:01_37,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""LadenBronzone"",""Klaar"",03-01-2024 17:03_04,03-01-2024 17:03_49,1"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""MaskeringsDataVullen"",""Klaar"",03-01-2024 17:02_01,03-01-2024 17:02_21,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""MasterBestandHarnas"",""Klaar"",03-01-2024 17:00_13,03-01-2024 17:04_02,4"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""PlatBestandHarnas"",""Klaar"",03-01-2024 17:00_15,03-01-2024 17:01_57,2"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""VerplaatsenBestandenNaarArchiefFolder"",""Klaar"",03-01-2024 17:01_54,03-01-2024 17:01_56,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""VerplaatsenBestandenNaarVerwerkingsFolder"",""Klaar"",03-01-2024 17:00_28,03-01-2024 17:00_30,0"
"OKV_DAU_PO,""dau.daudagelijks"",""Dagelijks"",""bestand"",245,244,1,10054,0,87,""VerwijderParamBestanden"",""Klaar"",03-01-2024 17:03_52,03-01-2024 17:03_53,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10053,4,111,""Controleerparfileenlogfile"",""Afgebroken"",03-01-2024 12:32_35,03-01-2024 12:32_45,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10053,4,111,""DatapumpHarnas"",""Afgebroken"",03-01-2024 12:30_58,03-01-2024 12:32_53,2"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10053,4,111,""DetecteerParfile"",""Klaar"",03-01-2024 12:31_01,03-01-2024 12:31_10,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10053,4,111,""Exporteerparfileenlogfile"",""Klaar"",03-01-2024 12:31_15,03-01-2024 12:32_31,1"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10053,4,111,""MasterDatapumpHarnas"",""Afgebroken"",03-01-2024 12:30_56,03-01-2024 12:32_59,2"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10053,4,111,""MasterSequenceDatapump"",""Afgebroken"",03-01-2024 12:32_57,03-01-2024 12:32_57,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10053,4,111,""VerplaatsenBestandenNaarAfgewezenFolder"",""Klaar"",03-01-2024 12:32_47,03-01-2024 12:32_48,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10053,4,111,""VerplaatsenBestandenNaarVerwerkingsFolder"",""Klaar"",03-01-2024 12:31_12,03-01-2024 12:31_14,0"
